Date,Adj Close,log_return,vol_20d,vol_60d,vol_120d,vol_ewma_l0.94,vol_baseline
2016-01-22,161.95016479492188,0.020307572838776183,0.21020682109661204,,,0.203630481336282,0.18058072643979528
2016-01-25,159.5020294189453,-0.015232017409782755,0.20577884515572695,,,0.2061201290306084,0.18058072643979528
2016-01-26,161.6781463623047,0.013550962401315769,0.21558110061224395,,,0.20667085255537923,0.18058072643979528
2016-01-27,159.9185791015625,-0.010942803080112395,0.21690117770385411,,,0.20484290151155113,0.18058072643979528
2016-01-28,160.75155639648438,0.005195240069163922,0.21275639114120912,,,0.199627338044316,0.18058072643979528
2016-01-29,164.67030334472656,0.02408526820130042,0.23550546527722707,,,0.21501424099633046,0.18058072643979528
2016-02-01,164.6107635498047,-0.0003616350987457288,0.23419522036938534,,,0.20846878374019795,0.18058072643979528
2016-02-02,161.64413452148438,-0.018186459804636766,0.2373058619343948,,,0.21413215370019165,0.18058072643979528
2016-02-03,162.6132354736328,0.005977374315833936,0.23885914485606807,,,0.20890583292360412,0.18058072643979528
2016-02-04,162.86817932128906,0.0015665650215730919,0.23618488615832972,,,0.20263330079814812,0.18058072643979528
2016-02-05,159.7655792236328,-0.019233546770113297,0.2304329476173947,,,0.21021410670016089,0.18058072643979528
2016-02-08,157.61495971679688,-0.013552516049425808,0.23196739802999178,,,0.21051288147855318,0.18058072643979528
2016-02-09,157.62342834472656,5.3728405247874786e-05,0.23184598036839166,,,0.20409991798095148,0.18058072643979528
2016-02-10,157.48745727539062,-0.0008630046372873355,0.22898859994602788,,,0.19791066408089641,0.18058072643979528
2016-02-11,155.43882751464844,-0.013093556716293066,0.21648431132793888,,,0.19852129472443153,0.18058072643979528
2016-02-12,158.64352416992188,0.020407436821831732,0.2214424808265384,,,0.20818979315373023,0.18058072643979528
2016-02-16,161.3210906982422,0.01673703221401522,0.21668964404065771,,,0.2120800548723621,0.18058072643979528
2016-02-17,163.95623779296875,0.016202818422169883,0.22374183980608203,,,0.21505521692228255,0.18058072643979528
2016-02-18,163.2847442626953,-0.0041039754161017366,0.21847399047738253,,,0.20911356214484517,0.18058072643979528
2016-02-19,163.20816040039062,-0.0004691303401419156,0.21810419773603468,,,0.2027513270478529,0.18058072643979528
2016-02-22,165.57135009765625,0.014375776593816725,0.21222172856583874,,,0.20436819328588404,0.18058072643979528
2016-02-23,163.48025512695312,-0.012710001031858991,0.2098218687889885,,,0.20421293815504368,0.18058072643979528
2016-02-24,164.22824096679688,0.004564954205868422,0.205197892302387,,,0.1987858934222298,0.18058072643979528
2016-02-25,166.2174072265625,0.012039440057641357,0.20399302470891842,,,0.1983343063259731,0.18058072643979528
2016-02-26,165.83486938476562,-0.0023040830494249686,0.2041385321196119,,,0.1925008474739272,0.18058072643979528
2016-02-29,164.5343017578125,-0.007873460717377058,0.1882633338955347,,,0.1891308843699271,0.18058072643979528
2016-03-01,168.40200805664062,0.023234956272011525,0.20556811991976087,,,0.2044186718839243,0.18058072643979528
2016-03-02,169.15853881835938,0.00448234863565641,0.19264625777593672,,,0.1989561673414242,0.18058072643979528
2016-03-03,169.82156372070312,0.003911885936027417,0.19225846215252,,,0.1934939850425175,0.18058072643979528
2016-03-04,170.3740997314453,0.0032483453256689342,0.1922812849845126,,,0.18802411901875898,0.18058072643979528
2016-03-07,170.51010131835938,0.0007979342762806045,0.1749599126177063,,,0.18232254951965124,0.18058072643979528
2016-03-08,168.64849853515625,-0.010977881614785641,0.17189141627670873,,,0.1818493642467261,0.18058072643979528
2016-03-09,169.48155212402344,0.004927425248091401,0.17150954313723726,,,0.17734752926472966,0.18058072643979528
2016-03-10,169.6175537109375,0.0008021347851766078,0.17103258803841284,,,0.17197309638939282,0.18058072643979528
2016-03-11,172.3546905517578,0.01600828920629862,0.1641692324604151,,,0.17797469712668432,0.18058072643979528
2016-03-14,172.13369750976562,-0.0012830218954624096,0.15527262909251582,,,0.17262497780877645,0.18058072643979528
2016-03-15,171.85311889648438,-0.0016313338891106941,0.14897650968698997,,,0.1674862922437806,0.18058072643979528
2016-03-16,172.84768676757812,0.005770631310927233,0.1412676873149036,,,0.1639269880537733,0.18058072643979528
2016-03-17,173.9442596435547,0.006324117627640123,0.13950298091726776,,,0.16082428380009853,0.18058072643979528
2016-03-18,174.62779235839844,0.003921907032167753,0.13885633540153844,0.19076958764009863,,0.15666891627994536,0.18058072643979528
2016-03-21,174.87557983398438,0.001417940637010112,0.13273170208460983,0.1899184451964694,,0.15199618406414636,0.18058072643979528
2016-03-22,174.7816162109375,-0.0005374614129016377,0.12040773371219243,0.18823245728874172,,0.14738058626286557,0.18058072643979528
2016-03-23,173.62814331054688,-0.006621382341600778,0.1253471080625228,0.1886900025570224,,0.14519186155206285,0.18058072643979528
2016-03-24,173.55126953125,-0.0004428475751138237,0.12087249267673282,0.1886371532503094,,0.14077926446957634,0.18058072643979528
2016-03-28,173.65374755859375,0.0005903027046006495,0.11988771986944591,0.18732251873181324,,0.13650986008504684,0.18058072643979528
2016-03-29,175.26007080078125,0.009207629542776206,0.11592283615787069,0.1877548974708586,,0.1371084449127166,0.18058072643979528
2016-03-30,176.029052734375,0.004378064166289956,0.08874496335475272,0.18677463266762942,,0.13401721496719746,0.18058072643979528
2016-03-31,175.60183715820312,-0.002429910446769724,0.08978813241432303,0.18446648122546924,,0.13027759815322626,0.18058072643979528
2016-04-01,176.79806518554688,0.006789063300156383,0.09122564204545328,0.18490778919163534,,0.12903805290998957,0.18058072643979528
2016-04-04,176.2256317138672,-0.003243034268863114,0.09295342466804107,0.18302330951506107,,0.1257409682420999,0.18058072643979528
2016-04-05,174.46546936035156,-0.010038333614910164,0.10186196339287398,0.17694614103659997,,0.12800686673873546,0.18058072643979528
2016-04-06,176.370849609375,0.010862039530372555,0.09675597188822806,0.17630808604688772,,0.13109740297219485,0.18058072643979528
2016-04-07,174.2604217529297,-0.01203802121844191,0.10852778997360163,0.17841486816357058,,0.13544901741802462,0.18058072643979528
2016-04-08,174.7303466796875,0.002693052385771572,0.10859939966227539,0.177860653915115,,0.13173954763609821,0.18058072643979528
2016-04-11,174.32017517089844,-0.0023502139198252766,0.094698512678178,0.1694156706896255,,0.1280527442477214,0.18058072643979528
2016-04-12,175.94361877441406,0.009269900326060194,0.09926294011900282,0.16737705225952293,,0.1292785074862909,0.18058072643979528
2016-04-13,177.72084045410156,0.010050411304637855,0.1035754334476369,0.16131388660553667,,0.1312914290842436,0.18058072643979528
2016-04-14,177.72933959960938,4.782186639003507e-05,0.10256388437661547,0.16135082146056964,,0.12729189906792684,0.18058072643979528
2016-04-15,177.53282165527344,-0.0011063264586689296,0.10120766950415623,0.1585590139862173,,0.12348902851146477,0.18058072643979528
2016-04-18,178.7803192138672,0.007002282614767797,0.10295427995560479,0.15872367749350957,,0.12278408290823888,0.18058072643979528
2016-04-19,179.34422302246094,0.0031492076533809555,0.10319158954745901,0.15409190684788482,,0.11967175058635698,0.18058072643979528
2016-04-20,179.51512145996094,0.0009524536732683053,0.1029823835075753,0.15001164565363526,,0.11608516096062768,0.18058072643979528
2016-04-21,178.5496063232422,-0.005392977313339257,0.10180908186726287,0.1487839516275752,,0.11448568420806458,0.18058072643979528
2016-04-22,178.5496063232422,0.0,0.10171499929414224,0.14649930343962522,,0.11099798905959228,0.18058072643979528
2016-04-25,178.2420196533203,-0.0017241814197824722,0.10229543512643115,0.14650807933145163,,0.10782517850887152,0.18058072643979528
2016-04-26,178.5069122314453,0.0014850366918096767,0.09796282761478549,0.1388966812016572,,0.10469974987056677,0.18058072643979528
2016-04-27,178.87429809570312,0.0020559894200145976,0.0972189152462381,0.13885819025421722,,0.10182450100103263,0.18058072643979528
2016-04-28,177.2509002685547,-0.009117069387137737,0.10289902443644745,0.13457630581604735,,0.10489482395007003,0.18058072643979528
2016-04-29,176.29393005371094,-0.005413585321687857,0.10206921956832556,0.13499478424265046,,0.10385503870914184,0.18058072643979528
2016-05-02,177.69517517089844,0.007916924082683205,0.10521222069985482,0.13566471211013229,,0.10529199185007834,0.18058072643979528
2016-05-03,176.148681640625,-0.008741162789863166,0.10359109398647309,0.13043480153082207,,0.10759417823425736,0.18058072643979528
2016-05-04,175.16607666015625,-0.005593887074322177,0.09803714066414167,0.1274648007956907,,0.10656005506861797,0.18058072643979528
2016-05-05,175.1319122314453,-0.00019505923472395073,0.08777483631306827,0.12748004120238993,,0.10331659064933207,0.18058072643979528
2016-05-06,175.77273559570312,0.0036524114491703523,0.08819412944791861,0.12741974842442197,,0.10117095078744341,0.18058072643979528
2016-05-09,175.91798400878906,0.0008260008766089031,0.08764843130801007,0.12359193721792636,,0.0981414471121011,0.18058072643979528
2016-05-10,178.1052703857422,0.012356895665188756,0.09232574400047541,0.1195223717660335,,0.10659528706488364,0.18058072643979528
2016-05-11,176.4391632080078,-0.009398649559412999,0.09176089551986095,0.11767906626981264,,0.10961943836616271,0.18058072643979528
2016-05-12,176.49041748046875,0.00029045042198667443,0.09177930397325289,0.11363238659737275,,0.10628598937178113,0.18058072643979528
2016-05-13,174.95245361328125,-0.008752339634413943,0.09650648954535138,0.11495557281959261,,0.10852259209291493,0.18058072643979528
2016-05-16,176.67843627929688,0.009817092738146429,0.09995414514017986,0.11626208425509023,,0.11192729112915815,0.18058072643979528
2016-05-17,175.02938842773438,-0.009377442410896941,0.10356186329406855,0.11505563450687348,,0.11447992904097354,0.18058072643979528
2016-05-18,175.0806427001953,0.0002927895134107116,0.1034048787340734,0.1115047294190065,,0.11099824807898594,0.18058072643979528
2016-05-19,174.47402954101562,-0.0034707804890418705,0.10260560918235903,0.11166729489598318,,0.10845973782062604,0.18058072643979528
2016-05-20,175.57618713378906,0.006297160706494374,0.10592642412900619,0.10984982671975978,,0.10796886517343166,0.18058072643979528
2016-05-23,175.3369598388672,-0.001363456080493065,0.10589420778012598,0.10974903697213906,,0.10481387105139212,0.18058072643979528
2016-05-24,177.6096954345703,0.012878813131544107,0.11638921017249439,0.11087485403591635,,0.11329012218799549,0.18058072643979528
2016-05-25,178.8144989013672,0.006760529025300731,0.11879956568154663,0.10169872025766463,,0.11294081874637676,0.18058072643979528
2016-05-26,178.8657684326172,0.00028667799866773417,0.11383104775864197,0.10144826863910057,,0.10950586035912692,0.18058072643979528
2016-05-27,179.63473510742188,0.004289912267948494,0.11239985858191155,0.10149867327932127,,0.10747232228106675,0.18058072643979528
2016-05-31,179.29293823242188,-0.0019045451421228247,0.10968640270694925,0.10154668048800952,,0.10446112535836433,0.18058072643979528
2016-06-01,179.66038513183594,0.00204732484055317,0.10424978869272239,0.10157619995550832,,0.10159121604838321,0.18058072643979528
2016-06-02,180.2071685791016,0.0030388061518337836,0.10148908153641506,0.09861098085794512,,0.09920258026414268,0.18058072643979528
2016-06-03,179.6688995361328,-0.0029914156125052317,0.10255856567907021,0.09863527751064596,,0.09688129413764537,0.18058072643979528
2016-06-06,180.58319091796875,0.005075853098800362,0.10311844300708341,0.09899190257842269,,0.09598115455092501,0.18058072643979528
2016-06-07,180.86512756347656,0.0015600388120321509,0.10310188976820699,0.09396402657450406,,0.0932546887301113,0.18058072643979528
2016-06-08,181.45465087890625,0.0032541631494561636,0.09500075808141381,0.09399381858549918,,0.09129493506392629,0.18058072643979528
2016-06-09,181.20689392089844,-0.0013663262626219955,0.08739015605154367,0.0939651543467524,,0.08867302854735817,0.18058072643979528
2016-06-10,179.489501953125,-0.009522717529009425,0.09550823891946572,0.09577728423297774,,0.09360686794894371,0.18058072643979528
2016-06-13,178.1052703857422,-0.007741939135656511,0.09422061417184244,0.09653960563736733,,0.09561782167499479,0.18058072643979528
2016-06-14,177.7549591064453,-0.0019688145143616784,0.08853117844472118,0.09637484623005253,0.1504946691420428,0.09302048354587977,0.18058072643979528
2016-06-15,177.50721740722656,-0.0013946980892168641,0.08118299634984613,0.09640734489585515,0.14997127818486058,0.09034961483534346,0.18058072643979528
2016-06-16,178.03697204589844,0.0029799673087846225,0.08156244058421214,0.0965541848843335,0.14898456599841714,0.08836027630605264,0.18058072643979528
2016-06-17,177.37388610839844,-0.0037313812543610797,0.08175003192516868,0.09584743755794724,0.14906791274572512,0.08688846297902764,0.18058072643979528
2016-06-20,178.51617431640625,0.006419353939075033,0.0818596088826303,0.09663175530929484,0.14930390409124925,0.08786179628514643,0.18058072643979528
2016-06-21,179.02294921875,0.0028347960173203545,0.08172372965218286,0.09675308428607968,0.1485776465425634,0.0858953950266126,0.18058072643979528
2016-06-22,178.7309112548828,-0.001632619859633195,0.06910144785738181,0.09512655734411074,0.14822389239966685,0.08352029287170222,0.18058072643979528
2016-06-23,181.0585021972656,0.01293880991291883,0.07945038010555469,0.09825032807542196,0.14860883033258795,0.09533300859496482,0.18058072643979528
2016-06-24,174.5568084716797,-0.036569956958527335,0.1541353633524106,0.12407250929027336,0.15659755010112494,0.169599496654806,0.18058072643979528
2016-06-27,171.4304962158203,-0.018072324060193164,0.16367836846822484,0.12855739258609758,0.15879660296997433,0.17881967573874996,0.18058072643979528
2016-06-28,174.5225372314453,0.017875971908360967,0.17873921455968175,0.1338203678556151,0.15979239398373413,0.18678728400258102,0.18058072643979528
2016-06-29,177.49412536621094,0.01688362534765409,0.18988824120277797,0.13667717321545916,0.15751796610873892,0.19262964202568103,0.18058072643979528
2016-06-30,179.91616821289062,0.0135534984133202,0.19613090038457703,0.1376743014861095,0.1576979784805637,0.19405491932603097,0.18058072643979528
2016-07-01,180.2940216064453,0.002097961372696486,0.19596110037943512,0.13527667427740211,0.1577087457278619,0.18832000109814384,0.18058072643979528
2016-07-05,178.9971923828125,-0.007218850919872782,0.19673992667687776,0.13613383594496853,0.1577810164424871,0.18472814617938224,0.18058072643979528
2016-07-06,180.07077026367188,0.005979821045860583,0.1979579360837682,0.1364844569262767,0.153330346583964,0.18060366441104003,0.18058072643979528
2016-07-07,179.95909118652344,-0.000620387877163999,0.19753334639177939,0.13528252645079306,0.1517005688154457,0.17511836564244193,0.18058072643979528
2016-07-08,182.6387939453125,0.014780844872344486,0.2046867093758943,0.13706303614302043,0.14942813500835841,0.17924779747122338,0.18058072643979528
2016-07-11,183.28294372558597,0.0035207006271027606,0.20151756711817326,0.13720369450083825,0.14946833248682467,0.17432556885873493,0.18058072643979528
2016-07-12,184.6141662597656,0.007236960052787104,0.1998617401222533,0.13784708399914256,0.14830735974043013,0.171341554835444,0.18058072643979528
2016-07-13,184.5884552001953,-0.00013927885728529644,0.19951001259216578,0.13721739829342908,0.1481895658197489,0.16612268362705657,0.18058072643979528
2016-07-14,185.6190490722656,0.005567669603949024,0.19952217862839733,0.13750357235237745,0.1456958394100544,0.16251044674170068,0.18058072643979528
2016-07-15,185.3699951171875,-0.0013426487730196681,0.19989753795567067,0.1375569683988776,0.1437689025978479,0.1576461972036706,0.18058072643979528
2016-07-18,185.8681182861328,0.0026835793519097307,0.19874398232238724,0.1370653368890895,0.14265850949953168,0.15319945250247594,0.18058072643979528
2016-07-19,185.6791534423828,-0.0010171780250928396,0.19847177454730508,0.13710240554091363,0.1415961891490849,0.148585032346438,0.18058072643979528
2016-07-20,186.45216369628903,0.004154508530441505,0.19860354292656426,0.1371964364157872,0.14154272081277036,0.14496148259805675,0.18058072643979528
2016-07-21,185.7479248046875,-0.0037841997020431084,0.19927595968697454,0.1375005947511518,0.13772581244030718,0.14131356085551536,0.18058072643979528
2016-07-22,186.5810089111328,0.004474997354524921,0.1952968862426521,0.13769452019786424,0.1378025988363227,0.1381091532982856,0.18058072643979528
2016-07-25,186.07427978515625,-0.002719561233460031,0.13561904496079064,0.13636352571732863,0.1350266659563036,0.13431871668690695,0.18058072643979528
2016-07-26,186.16015625,0.00046141064906325013,0.1107476032275337,0.13574849600620045,0.1348475217892063,0.130239186261482,0.18058072643979528
2016-07-27,185.96261596679688,-0.001061694239145138,0.09936956356308813,0.13501345075810173,0.13488315956142094,0.12633904417475314,0.18058072643979528
2016-07-28,186.17730712890625,0.0011538196930961635,0.08527449919619329,0.13355497009539596,0.13156806296732526,0.12257238715248864,0.18058072643979528
2016-07-29,186.4779357910156,0.001613441555095162,0.07437532789192525,0.13286790806741264,0.1297719822774468,0.11900382756339314,0.18058072643979528
2016-08-01,186.3233642578125,-0.0008292435784981347,0.07493881085304854,0.13289950021222152,0.12979770462164955,0.1154235396586426,0.18058072643979528
2016-08-02,185.12950134277344,-0.006428094310234157,0.07374132327241471,0.133654233764533,0.1302523616386311,0.11466473865746502,0.18058072643979528
2016-08-03,185.6705474853516,0.002918265670475667,0.07215978790766796,0.13372043146183382,0.1285486285673649,0.1117492202420072,0.18058072643979528
2016-08-04,185.8681182861328,0.0010635276357766619,0.07174019864228506,0.13157309826754743,0.12553865695656852,0.10842378441845495,0.18058072643979528
2016-08-05,187.3883209228516,0.008145665460567948,0.05817360690850656,0.13072533134778058,0.1239111493530977,0.10978895307265764,0.18058072643979528
2016-08-08,187.27667236328125,-0.0005959914316837932,0.05790866355579754,0.1307586003912489,0.12199428113046917,0.10646956407949087,0.18058072643979528
2016-08-09,187.3883209228516,0.0005959914316838585,0.05314229655449677,0.1291780458351069,0.12175894289068942,0.10325208328287719,0.18058072643979528
2016-08-10,186.924560546875,-0.0024779302889695533,0.054294752798822926,0.12810541917309745,0.12185018436667729,0.10056924000158242,0.18058072643979528
2016-08-11,187.79202270507807,0.004629972339614192,0.05325553253636235,0.1264933723619036,0.12041684552233507,0.09915363718832451,0.18058072643979528
2016-08-12,187.6288299560547,-0.0008693856941906699,0.053054809627603894,0.12655032469256067,0.11876288076358414,0.0961924389631048,0.18058072643979528
2016-08-15,188.1699066162109,0.0028796107138758507,0.05316109967158816,0.12622795512405596,0.11868528758353569,0.0939318030368099,0.18058072643979528
2016-08-16,187.1993865966797,-0.005171025971920762,0.056774958870142084,0.12646090182715575,0.11795469508854967,0.09326357268316363,0.18058072643979528
2016-08-17,187.5515289306641,0.0018793413066589407,0.05533978692802827,0.12636914878768063,0.1178629973178803,0.0907172036457442,0.18058072643979528
2016-08-18,187.97238159179688,0.002241416993887155,0.0535549558784393,0.12400048617016922,0.11715507438420694,0.08838436796848961,0.18058072643979528
2016-08-19,187.697509765625,-0.0014633692055047171,0.05197411976976699,0.123497508424832,0.1126584750275071,0.08588054160590801,0.18058072643979528
2016-08-22,187.68893432617188,-4.568859419187705e-05,0.05076753486276464,0.12350537970871761,0.11254494277837308,0.08326446386749244,0.18058072643979528
2016-08-23,188.0668487548828,0.0020114902984871576,0.051076672061796724,0.1233187173279164,0.11246970597288916,0.08110591603608597,0.18058072643979528
2016-08-24,187.10494995117188,-0.005127789000803315,0.054649896116353895,0.1237926972352324,0.11274618523569814,0.08112365897840945,0.18058072643979528
2016-08-25,186.97610473632807,-0.0006888625784405458,0.05466226249640454,0.12379352601109303,0.11276628651323618,0.07869790392291544,0.18058072643979528
2016-08-26,186.6239471435547,-0.0018852122492996192,0.05488463659120757,0.12380157484542606,0.11152359596575841,0.07665177974678365,0.18058072643979528
2016-08-29,187.5429534912109,0.004912290179118272,0.05740583155180431,0.12388646687465844,0.11152242457940117,0.07673213284851957,0.18058072643979528
2016-08-30,187.2337646484375,-0.0016499899697855333,0.05222081180802958,0.12364179359572156,0.11158096476072774,0.07467070843595784,0.18058072643979528
2016-08-31,186.7012481689453,-0.0028481785402573122,0.05278298219401677,0.12382593303490029,0.10947281622959941,0.07323815321200797,0.18058072643979528
2016-09-01,186.70989990234372,4.633891325769234e-05,0.0527053340072709,0.1236988781354597,0.10943963409731074,0.07100725264259865,0.18058072643979528
2016-09-02,187.5515289306641,0.004497553753532562,0.04668128232284534,0.12390945533683162,0.10952619693848176,0.07103066476839054,0.18058072643979528
2016-09-06,188.1184234619141,0.0030180479324546346,0.04777452502745505,0.12219859436589071,0.10933031197386488,0.06985954659622924,0.18058072643979528
2016-09-07,188.1011962890625,-9.158040654564772e-05,0.04776590323549928,0.12091822701513837,0.10902699047741404,0.06773227950240808,0.18058072643979528
2016-09-08,187.6717529296875,-0.0022856543943706223,0.047628149784905205,0.1209521855470635,0.10900384479609838,0.06626757979189853,0.18058072643979528
2016-09-09,183.1798553466797,-0.02422595545322142,0.09679215480258804,0.13140483064191202,0.11477811603020369,0.11402539190032943,0.18058072643979528
2016-09-12,185.80804443359372,0.01424563534455308,0.11134315123157544,0.1343003998324845,0.11651219986512215,0.12365317249814656,0.18058072643979528
2016-09-13,183.1370086669922,-0.014479567680691915,0.12101110692417007,0.13758549952599117,0.11807670501801622,0.13244896297686684,0.18058072643979528
2016-09-14,183.0681915283203,-0.0003758392259052893,0.12020018803015575,0.1370474825006421,0.118075678775753,0.12842234970401134,0.18058072643979528
2016-09-15,184.89764404296875,0.009943681787659675,0.1261277772752872,0.13835074341364456,0.11887534096813103,0.13037553159470625,0.18058072643979528
2016-09-16,184.1828765869141,-0.0038732380046034762,0.12609593372599834,0.1385769191508263,0.11836184419277218,0.12729784880589112,0.18058072643979528
2016-09-19,184.2174224853516,0.00018754544242090092,0.12615480578183128,0.13613095415228785,0.11822032543421519,0.1234219980074898,0.18058072643979528
2016-09-20,184.2260589599609,4.6880865293154774e-05,0.1261638956229129,0.11240065607395092,0.11815017377953421,0.11966220559392171,0.18058072643979528
2016-09-21,186.29779052734372,0.011182832955919503,0.1330151981603924,0.1071800065988475,0.11882300538164682,0.12389811873025458,0.18058072643979528
2016-09-22,187.47169494628903,0.006281455947749888,0.13388170495479465,0.10207321706980386,0.11899998015928592,0.12258174550239585,0.18058072643979528
2016-09-23,186.44448852539065,-0.005494327608062274,0.13533501823175226,0.09758450374999705,0.11832685648682963,0.12075240918865258,0.18058072643979528
2016-09-26,184.93386840820312,-0.008135253012674443,0.1381908421536839,0.09559933418825685,0.11802416693488599,0.1212722254684271,0.18058072643979528
2016-09-27,186.0819091796875,0.00618865560412294,0.13892067123039564,0.09626425025419368,0.11690838862303944,0.12001509620726938,0.18058072643979528
2016-09-28,187.0056304931641,0.00495177727867253,0.1400986659455246,0.09530823762437868,0.11704193872681644,0.11794129812593844,0.18058072643979528
2016-09-29,185.31370544433597,-0.009088631892250475,0.1434562895555074,0.09675473522122013,0.11780233008167175,0.1196850101226834,0.18058072643979528
2016-09-30,186.7120361328125,0.007517422142377376,0.1461714864376987,0.09779182111745283,0.11755346651982658,0.11966406093921186,0.18058072643979528
2016-10-03,186.2632293701172,-0.002406631328270429,0.1454067690320465,0.09340210069167654,0.11679279342256503,0.1163954095822117,0.18058072643979528
2016-10-04,185.31370544433597,-0.0051107908141068865,0.14577593071199446,0.09381587562905375,0.11706384166765832,0.11458601595576585,0.18058072643979528
2016-10-05,186.1337432861328,0.0044153711479417105,0.14691972577404744,0.0930851752915762,0.11719195289318048,0.11241409940640967,0.18058072643979528
2016-10-06,186.2632293701172,0.0006954196661652133,0.14682714418508647,0.09309032614693857,0.11679458281782258,0.10902305316462063,0.18058072643979528
2016-10-07,185.6244201660156,-0.003435499044950352,0.11769339184016381,0.09268023055812791,0.11684917919166381,0.1065425768311238,0.18058072643979528
2016-10-10,186.5912628173828,0.005195078391719119,0.10780957650531434,0.09324231997380217,0.11706191100576704,0.10525356378920431,0.18058072643979528
2016-10-11,184.2346649169922,-0.012710166411905262,0.10475148039628085,0.09670003555497154,0.11829219239418541,0.11338529305782777,0.18058072643979528
2016-10-12,184.47637939453125,0.0013111324756620336,0.10477853643139348,0.09672828087281206,0.1183013202845004,0.11004927766521776,0.18058072643979528
2016-10-13,183.8720703125,-0.0032811845668764,0.09913797833422652,0.09652879617201801,0.11837845115611136,0.10745686309792442,0.18058072643979528
2016-10-14,183.9671173095703,0.0005167856084072904,0.09824720216687921,0.09625487479270821,0.1183655326410783,0.10420267194172597,0.18058072643979528
2016-10-17,183.32830810546875,-0.003478452515397448,0.09898441198237452,0.09599862518073883,0.11845849644702673,0.10192963977059673,0.18058072643979528
2016-10-18,184.47637939453125,0.006242851473866585,0.10163214276407356,0.09678497314958116,0.11798910597141776,0.1017622084919158,0.18058072643979528
2016-10-19,184.9684295654297,0.0026637291953124213,0.09344399348758735,0.09694888678424891,0.11773636341901142,0.09920432200917217,0.18058072643979528
2016-10-20,184.62310791015625,-0.0018686670053014818,0.09018488192825572,0.09699692060056633,0.11726643177870305,0.09645623583054282,0.18058072643979528
2016-10-21,184.7094573974609,0.0004675974825347988,0.08850610712376356,0.09696860549727515,0.11651672284988689,0.09353546414882019,0.18058072643979528
2016-10-24,185.4949493408203,0.0042435644082723266,0.08512500995187688,0.09731997797116562,0.1163178053249353,0.09217498898452285,0.18058072643979528
2016-10-25,184.87347412109372,-0.003355986977537049,0.08285897264525999,0.09753968483471229,0.11644662726737633,0.09031470603047587,0.18058072643979528
2016-10-26,184.5022735595703,-0.002009881205322125,0.08063297031175103,0.09673821064718886,0.11640607433823115,0.08791143525979284,0.18058072643979528
2016-10-27,184.01025390625,-0.0026703024131449794,0.07475343593338181,0.09668215423007649,0.1164894615334727,0.08586342998583611,0.18058072643979528
2016-10-28,183.46641540527344,-0.0029598553781997098,0.06916548125345183,0.09681801997254098,0.11526130957430046,0.08403951058613843,0.18058072643979528
2016-10-31,183.47503662109372,4.698959888164943e-05,0.06899383146513947,0.09524007649653125,0.11439690243948963,0.08147953340859866,0.18058072643979528
2016-11-01,182.14569091796875,-0.007271751631098684,0.07119496155286978,0.09629006844770435,0.11492553106285326,0.08390530664978164,0.18058072643979528
2016-11-02,181.04942321777344,-0.0060368159527093195,0.07058336818162636,0.09693580402694876,0.11454116870944621,0.08466826344787738,0.18058072643979528
2016-11-03,180.2207794189453,-0.004587398827584034,0.0710080982631511,0.09720882770820491,0.1139030664592828,0.08400464673202673,0.18058072643979528
2016-11-04,180.02220153808594,-0.001102466454419123,0.07071185355615618,0.09659731253284716,0.1130630707606071,0.08155826854672074,0.18058072643979528
