Date,Adj Close,log_return
2016-04-15,177.53282165527344,-0.0011063264586689296
2016-04-18,178.7803192138672,0.007002282614767797
2016-04-19,179.34422302246094,0.0031492076533809555
2016-04-20,179.51512145996094,0.0009524536732683053
2016-04-21,178.5496063232422,-0.005392977313339257
2016-04-22,178.5496063232422,0.0
2016-04-25,178.2420196533203,-0.0017241814197824722
2016-04-26,178.5069122314453,0.0014850366918096767
2016-04-27,178.87429809570312,0.0020559894200145976
2016-04-28,177.2509002685547,-0.009117069387137737
2016-04-29,176.29393005371094,-0.005413585321687857
2016-05-02,177.69517517089844,0.007916924082683205
2016-05-03,176.148681640625,-0.008741162789863166
2016-05-04,175.16607666015625,-0.005593887074322177
2016-05-05,175.1319122314453,-0.00019505923472395073
2016-05-06,175.77273559570312,0.0036524114491703523
2016-05-09,175.91798400878906,0.0008260008766089031
2016-05-10,178.1052703857422,0.012356895665188756
2016-05-11,176.4391632080078,-0.009398649559412999
2016-05-12,176.49041748046875,0.00029045042198667443
2016-05-13,174.95245361328125,-0.008752339634413943
2016-05-16,176.67843627929688,0.009817092738146429
2016-05-17,175.02938842773438,-0.009377442410896941
2016-05-18,175.0806427001953,0.0002927895134107116
2016-05-19,174.47402954101562,-0.0034707804890418705
2016-05-20,175.57618713378906,0.006297160706494374
2016-05-23,175.3369598388672,-0.001363456080493065
2016-05-24,177.6096954345703,0.012878813131544107
2016-05-25,178.8144989013672,0.006760529025300731
2016-05-26,178.8657684326172,0.00028667799866773417
2016-05-27,179.63473510742188,0.004289912267948494
2016-05-31,179.29293823242188,-0.0019045451421228247
2016-06-01,179.66038513183594,0.00204732484055317
2016-06-02,180.2071685791016,0.0030388061518337836
2016-06-03,179.6688995361328,-0.0029914156125052317
2016-06-06,180.58319091796875,0.005075853098800362
2016-06-07,180.86512756347656,0.0015600388120321509
2016-06-08,181.45465087890625,0.0032541631494561636
2016-06-09,181.20689392089844,-0.0013663262626219955
2016-06-10,179.489501953125,-0.009522717529009425
2016-06-13,178.1052703857422,-0.007741939135656511
2016-06-14,177.7549591064453,-0.0019688145143616784
2016-06-15,177.50721740722656,-0.0013946980892168641
2016-06-16,178.03697204589844,0.0029799673087846225
2016-06-17,177.37388610839844,-0.0037313812543610797
2016-06-20,178.51617431640625,0.006419353939075033
2016-06-21,179.02294921875,0.0028347960173203545
2016-06-22,178.7309112548828,-0.001632619859633195
2016-06-23,181.0585021972656,0.01293880991291883
2016-06-24,174.5568084716797,-0.036569956958527335
2016-06-27,171.4304962158203,-0.018072324060193164
2016-06-28,174.5225372314453,0.017875971908360967
2016-06-29,177.49412536621094,0.01688362534765409
2016-06-30,179.91616821289062,0.0135534984133202
2016-07-01,180.2940216064453,0.002097961372696486
2016-07-05,178.9971923828125,-0.007218850919872782
2016-07-06,180.07077026367188,0.005979821045860583
2016-07-07,179.95909118652344,-0.000620387877163999
2016-07-08,182.6387939453125,0.014780844872344486
2016-07-11,183.28294372558597,0.0035207006271027606
2016-07-12,184.6141662597656,0.007236960052787104
2016-07-13,184.5884552001953,-0.00013927885728529644
2016-07-14,185.6190490722656,0.005567669603949024
2016-07-15,185.3699951171875,-0.0013426487730196681
2016-07-18,185.8681182861328,0.0026835793519097307
2016-07-19,185.6791534423828,-0.0010171780250928396
2016-07-20,186.45216369628903,0.004154508530441505
2016-07-21,185.7479248046875,-0.0037841997020431084
2016-07-22,186.5810089111328,0.004474997354524921
2016-07-25,186.07427978515625,-0.002719561233460031
2016-07-26,186.16015625,0.00046141064906325013
2016-07-27,185.96261596679688,-0.001061694239145138
2016-07-28,186.17730712890625,0.0011538196930961635
2016-07-29,186.4779357910156,0.001613441555095162
2016-08-01,186.3233642578125,-0.0008292435784981347
2016-08-02,185.12950134277344,-0.006428094310234157
2016-08-03,185.6705474853516,0.002918265670475667
2016-08-04,185.8681182861328,0.0010635276357766619
2016-08-05,187.3883209228516,0.008145665460567948
2016-08-08,187.27667236328125,-0.0005959914316837932
2016-08-09,187.3883209228516,0.0005959914316838585
2016-08-10,186.924560546875,-0.0024779302889695533
2016-08-11,187.79202270507807,0.004629972339614192
2016-08-12,187.6288299560547,-0.0008693856941906699
2016-08-15,188.1699066162109,0.0028796107138758507
2016-08-16,187.1993865966797,-0.005171025971920762
2016-08-17,187.5515289306641,0.0018793413066589407
2016-08-18,187.97238159179688,0.002241416993887155
2016-08-19,187.697509765625,-0.0014633692055047171
2016-08-22,187.68893432617188,-4.568859419187705e-05
2016-08-23,188.0668487548828,0.0020114902984871576
2016-08-24,187.10494995117188,-0.005127789000803315
2016-08-25,186.97610473632807,-0.0006888625784405458
2016-08-26,186.6239471435547,-0.0018852122492996192
2016-08-29,187.5429534912109,0.004912290179118272
2016-08-30,187.2337646484375,-0.0016499899697855333
2016-08-31,186.7012481689453,-0.0028481785402573122
2016-09-01,186.70989990234372,4.633891325769234e-05
2016-09-02,187.5515289306641,0.004497553753532562
2016-09-06,188.1184234619141,0.0030180479324546346
2016-09-07,188.1011962890625,-9.158040654564772e-05
2016-09-08,187.6717529296875,-0.0022856543943706223
2016-09-09,183.1798553466797,-0.02422595545322142
2016-09-12,185.80804443359372,0.01424563534455308
2016-09-13,183.1370086669922,-0.014479567680691915
2016-09-14,183.0681915283203,-0.0003758392259052893
2016-09-15,184.89764404296875,0.009943681787659675
2016-09-16,184.1828765869141,-0.0038732380046034762
2016-09-19,184.2174224853516,0.00018754544242090092
2016-09-20,184.2260589599609,4.6880865293154774e-05
2016-09-21,186.29779052734372,0.011182832955919503
2016-09-22,187.47169494628903,0.006281455947749888
2016-09-23,186.44448852539065,-0.005494327608062274
2016-09-26,184.93386840820312,-0.008135253012674443
2016-09-27,186.0819091796875,0.00618865560412294
2016-09-28,187.0056304931641,0.00495177727867253
2016-09-29,185.31370544433597,-0.009088631892250475
2016-09-30,186.7120361328125,0.007517422142377376
2016-10-03,186.2632293701172,-0.002406631328270429
2016-10-04,185.31370544433597,-0.0051107908141068865
2016-10-05,186.1337432861328,0.0044153711479417105
2016-10-06,186.2632293701172,0.0006954196661652133
2016-10-07,185.6244201660156,-0.003435499044950352
2016-10-10,186.5912628173828,0.005195078391719119
2016-10-11,184.2346649169922,-0.012710166411905262
2016-10-12,184.47637939453125,0.0013111324756620336
2016-10-13,183.8720703125,-0.0032811845668764
2016-10-14,183.9671173095703,0.0005167856084072904
2016-10-17,183.32830810546875,-0.003478452515397448
2016-10-18,184.47637939453125,0.006242851473866585
2016-10-19,184.9684295654297,0.0026637291953124213
2016-10-20,184.62310791015625,-0.0018686670053014818
2016-10-21,184.7094573974609,0.0004675974825347988
2016-10-24,185.4949493408203,0.0042435644082723266
2016-10-25,184.87347412109372,-0.003355986977537049
2016-10-26,184.5022735595703,-0.002009881205322125
2016-10-27,184.01025390625,-0.0026703024131449794
2016-10-28,183.46641540527344,-0.0029598553781997098
2016-10-31,183.47503662109372,4.698959888164943e-05
2016-11-01,182.14569091796875,-0.007271751631098684
2016-11-02,181.04942321777344,-0.0060368159527093195
2016-11-03,180.2207794189453,-0.004587398827584034
2016-11-04,180.02220153808594,-0.001102466454419123
2016-11-07,183.992919921875,0.021817093020718537
2016-11-08,184.8216857910156,0.004494221493702047
2016-11-09,186.7811584472656,0.010546156187307703
2016-11-10,187.2472686767578,0.002492379920768581
2016-11-11,186.81564331054688,-0.0023077698640605595
2016-11-14,186.96240234375,0.0007852737337093455
2016-11-15,188.42123413085935,0.007772523837551669
2016-11-16,188.06732177734372,-0.0018800702024455852
2016-11-17,189.0340881347656,0.0051273660083145595
2016-11-18,188.61114501953125,-0.002239897421885056
2016-11-21,190.03543090820312,0.007523071363602876
2016-11-22,190.40660095214844,0.001951257382874038
2016-11-23,190.51019287109372,0.0005439083977337282
2016-11-25,191.21804809570312,0.003708690948091261
2016-11-28,190.32028198242188,-0.004706042352214544
2016-11-29,190.6914520263672,0.0019483397923438978
2016-11-30,190.23399353027344,-0.0024018280812927004
2016-12-01,189.5347595214844,-0.003682424071589585
2016-12-02,189.62969970703125,0.0005007863222421204
2016-12-05,190.76914978027344,0.0059908355805581145
2016-12-06,191.37339782714844,0.0031624248817359187
2016-12-07,193.8767547607422,0.012996190405783705
2016-12-08,194.35145568847656,0.002445474860047512
2016-12-09,195.5254364013672,0.006022333125747558
2016-12-12,195.30099487304688,-0.001148548486146987
2016-12-13,196.6044921875,0.006652124883251106
2016-12-14,194.98162841796875,-0.008288715944715844
2016-12-15,195.784423828125,0.004108834608204995
2016-12-16,195.4015350341797,-0.00195758005901769
2016-12-19,195.8269500732422,0.002174766014883494
2016-12-20,196.58238220214844,0.003850229849290933
2016-12-21,196.0354156494141,-0.002786256301060925
2016-12-22,195.6967010498047,-0.0017293179169228289
2016-12-23,195.98329162597656,0.0014633917109672773
2016-12-27,196.46951293945312,0.0024778600463293194
2016-12-28,194.8457794189453,-0.008298897954227002
2016-12-29,194.8023681640625,-0.00022282284841695745
2016-12-30,194.09034729003903,-0.0036617896984688114
2017-01-03,195.57516479492188,0.007621021852535186
2017-01-04,196.7386474609375,0.005931405118869919
2017-01-05,196.58238220214844,-0.0007945940096048857
2017-01-06,197.28570556640625,0.0035713688600536443
2017-01-09,196.6344757080078,-0.003306408164111044
2017-01-10,196.6344757080078,0.0
2017-01-11,197.1902008056641,0.0028221972854974775
2017-01-12,196.6952667236328,-0.002513087601936635
2017-01-13,197.1467437744141,0.002292682022275898
2017-01-17,196.4521026611328,-0.0035296944631220527
2017-01-18,196.88629150390625,0.0022077123696398787
2017-01-19,196.1569061279297,-0.0037114811687382816
2017-01-20,196.8776092529297,0.003667382403151757
2017-01-23,196.36529541015625,-0.00260558614812022
2017-01-24,197.62432861328125,0.006391221555449329
2017-01-25,199.3348846435547,0.008618349497371704
2017-01-26,199.12648010253903,-0.0010460465101889884
2017-01-27,198.81390380859372,-0.001570970782901558
2017-01-30,197.58091735839844,-0.006221021874395057
2017-01-31,197.5635986328125,-8.765767913334085e-05
2017-02-01,197.6416931152344,0.00039520970527974524
2017-02-02,197.7719573974609,0.0006588760239819002
2017-02-03,199.1351776123047,0.006869241971526853
2017-02-06,198.77914428710935,-0.0017894978924426078
2017-02-07,198.7878570556641,4.3830441292657566e-05
2017-02-08,199.04833984375,0.0013094978653962583
2017-02-09,200.22923278808597,0.005915165130644706
2017-02-10,201.01934814453125,0.00393828870791482
2017-02-13,202.1134033203125,0.005427779597574906
2017-02-14,202.92091369628903,0.003987372980234352
2017-02-15,203.9802703857422,0.005206959941981858
2017-02-16,203.8066253662109,-0.0008516459544708067
2017-02-17,204.1278381347656,0.001574825682458686
2017-02-21,205.3435211181641,0.005937834370057655
2017-02-22,205.1611328125,-0.000888605358887584
2017-02-23,205.30010986328125,0.0006771750491526533
2017-02-24,205.5605926513672,0.001267986066283606
2017-02-27,205.8818359375,0.0015615470310730262
2017-02-28,205.3261260986328,-0.0027028181770329734
2017-03-01,208.2001800537109,0.013900446911397413
2017-03-02,206.8890686035156,-0.006317271838502321
2017-03-03,207.0193023681641,0.0006292879201282682
2017-03-06,206.40280151367188,-0.0029824303329654867
2017-03-07,205.78628540039065,-0.0029914259867706654
2017-03-08,205.40423583984372,-0.0018582610772915182
2017-03-09,205.6647491455078,0.0012674920758149336
2017-03-10,206.3854522705078,0.00349813618562763
2017-03-13,206.48963928222656,0.0005046902371291308
2017-03-14,205.69949340820312,-0.003833904289115557
2017-03-15,207.4794921875,0.008616168069301062
2017-03-16,207.0714111328125,-0.0019687868642104794
2017-03-17,206.70770263671875,-0.0017579842851453038
2017-03-20,206.48106384277344,-0.0010970231287048898
2017-03-21,203.82989501953125,-0.012922909620914849
2017-03-22,204.3095245361328,0.0023503230239994384
2017-03-23,204.0915069580078,-0.0010676642908435416
2017-03-24,203.9432830810547,-0.0007265257134511232
2017-03-27,203.7339630126953,-0.001026891192771361
2017-03-28,205.21653747558597,0.007250662152441649
2017-03-29,205.4083251953125,0.0009341262602809371
2017-03-30,206.0624084472656,0.003179248240078063
2017-03-31,205.58279418945312,-0.0023302323057094493
2017-04-03,205.2252197265625,-0.0017408353346602254
2017-04-04,205.3560485839844,0.0006372860719539559
2017-04-05,204.7455596923828,-0.0029772589535494685
2017-04-06,205.3211669921875,0.0028073854346016983
2017-04-07,205.11187744140625,-0.0010198475574015055
2017-04-10,205.2339324951172,0.0005948887711530319
2017-04-11,204.98976135253903,-0.001190429392914919
2017-04-12,204.0915069580078,-0.004391576480051349
2017-04-13,202.7659454345703,-0.006516121093022644
2017-04-17,204.56243896484372,0.00882091819582222
2017-04-18,203.95196533203125,-0.002988751832589336
2017-04-19,203.57701110839844,-0.0018401357994739258
2017-04-20,205.2339324951172,0.008106096402229975
2017-04-21,204.5798797607422,-0.0031919533707087636
2017-04-24,206.8298797607422,0.010938109176072337
2017-04-25,208.0332946777344,0.0058015189897710475
2017-04-26,207.9024810791016,-0.0006290086622524807
2017-04-27,208.076904296875,0.0008386147685565863
2017-04-28,207.6234130859375,-0.002181818833769757
2017-05-01,208.14663696289065,0.002516891984399356
2017-05-02,208.22515869140625,0.00037717122180710847
2017-05-03,207.9722595214844,-0.0012152848142773446
2017-05-04,208.2164306640625,0.0011733676399694234
2017-05-05,209.0361785888672,0.0039292695183237155
2017-05-08,209.00131225585935,-0.00016680959891056865
2017-05-09,208.80946350097656,-0.0009183524193150227
2017-05-10,209.18443298339844,0.0017941390348478836
2017-05-11,208.75711059570312,-0.002044891412051474
2017-05-12,208.4082489013672,-0.0016725347285843045
2017-05-15,209.5594024658203,0.005508352004622216
2017-05-16,209.3675842285156,-0.0009157598187858927
2017-05-17,205.6525115966797,-0.017903575773068458
2017-05-18,206.48106384277344,0.004020800108146889
2017-05-19,207.82400512695312,0.006482884657534554
2017-05-22,208.87918090820312,0.005064410697569637
2017-05-23,209.3414306640625,0.002210555536015562
2017-05-24,209.82977294921875,0.002330038427659656
2017-05-25,210.8326873779297,0.004768271112915667
2017-05-26,210.7890625,-0.0002069384613008748
2017-05-30,210.60592651367188,-0.0008691892529930402
2017-05-31,210.5535888671875,-0.00024854073025739465
2017-06-01,212.2279815673828,0.007920881947621203
2017-06-02,212.934326171875,0.0033227087232080444
2017-06-05,212.7773895263672,-0.0007372907384500997
2017-06-06,212.0971527099609,-0.0032020623972570878
2017-06-07,212.48956298828125,0.0018484346096620864
2017-06-08,212.59423828125,0.0004924925145200922
2017-06-09,212.2715759277344,-0.0015188909286522026
2017-06-12,212.2279815673828,-0.00020539178303079168
2017-06-13,213.2657928466797,0.004878159915469502
2017-06-14,212.9954071044922,-0.0012686389400804745
2017-06-15,212.5855255126953,-0.00192622219237735
2017-06-16,212.63198852539065,0.00021853762531564666
2017-06-19,214.4021148681641,0.008290375251723457
2017-06-20,212.9561920166016,-0.00676681999927084
2017-06-21,212.9036407470703,-0.00024680078164206605
2017-06-22,212.8072204589844,-0.0004529848708182045
2017-06-23,213.0614013671875,0.0011937058771586762
2017-06-26,213.2016143798828,0.0006578709039841805
2017-06-27,211.48394775390625,-0.008089165939960782
2017-06-28,213.37684631347656,0.00891073552022225
2017-06-29,211.5015106201172,-0.00882769310884214
2017-06-30,211.8959045410156,0.0018629968953343058
2017-07-03,212.25515747070312,0.0016939861656488126
2017-07-05,212.7458953857422,0.002309350199661358
2017-07-06,210.80044555664065,-0.009186543822095411
2017-07-07,212.1675262451172,0.006464250440114078
2017-07-10,212.39535522460935,0.001073240319889002
2017-07-11,212.23760986328125,-0.0007429727861652832
2017-07-12,213.8325042724609,0.007486569959148602
2017-07-13,214.1918029785156,0.0016788709629872946
2017-07-14,215.1908416748047,0.004653380901580297
2017-07-17,215.16456604003903,-0.00012211132625387515
2017-07-18,215.2784881591797,0.0005293249394511522
2017-07-19,216.4440155029297,0.005399441379624471
2017-07-20,216.54039001464844,0.0004451639000490776
2017-07-21,216.3476104736328,-0.0008906671173251651
2017-07-24,216.29498291015625,-0.00024328424681689765
2017-07-25,216.8207550048828,0.0024278607631369976
2017-07-26,216.8295745849609,4.067599850625736e-05
2017-07-27,216.6279754638672,-0.0009301909061555452
2017-07-28,216.37388610839844,-0.0011736179780424134
2017-07-31,216.2511749267578,-0.0005672865304559638
2017-08-01,216.7332000732422,0.00222652535957031
2017-08-02,216.83831787109372,0.0004848925520270171
2017-08-03,216.4177398681641,-0.001941476074136343
2017-08-04,216.81204223632807,0.0018202925714118016
2017-08-07,217.21517944335935,0.0018576591643410661
2017-08-08,216.6805725097656,-0.0024642195813866555
2017-08-09,216.67181396484372,-4.042227617255224e-05
2017-08-10,213.6134185791016,-0.014215904524113844
2017-08-11,213.92893981933597,0.0014759767836654918
2017-08-14,216.04962158203125,0.009864207887059844
2017-08-15,216.02337646484372,-0.00012148464420804762
2017-08-16,216.4002227783203,0.0017429502438682234
2017-08-17,213.02630615234372,-0.015713915300278197
2017-08-18,212.6932830810547,-0.0015645187472702867
2017-08-21,212.85986328125,0.0007828879195350359
2017-08-22,215.0856475830078,0.010402279335782765
2017-08-23,214.3145294189453,-0.0035916100378745944
2017-08-24,213.8150177001953,-0.0023334616765715286
2017-08-25,214.3145294189453,0.0023334616765716505
2017-08-28,214.3232879638672,4.086687906631185e-05
2017-08-29,214.5686492919922,0.0011441639890084159
2017-08-30,215.58517456054688,0.004726342552243924
2017-08-31,216.88217163085935,0.00599814515624475
2017-09-01,217.1888885498047,0.0014132108685831176
2017-09-05,215.6289825439453,-0.007208171677433882
2017-09-06,216.36512756347656,0.0034081285594193458
2017-09-07,216.3388214111328,-0.00012158961081122541
2017-09-08,216.08468627929688,-0.0011753993785024142
2017-09-11,218.3894195556641,0.010609400485104779
2017-09-12,219.12554931640625,0.0033650526621986153
2017-09-13,219.23068237304688,0.0004796695064706242
2017-09-14,219.1606292724609,-0.0003195916493841076
2017-09-15,219.4556121826172,0.0013450617042865198
2017-09-18,219.9224090576172,0.002124808379387447
2017-09-19,220.1425628662109,0.0010005514685601246
2017-09-20,220.22186279296875,0.0003601559208436882
2017-09-21,219.6317443847656,-0.002683250757234632
2017-09-22,219.67581176757807,0.00020062201226968754
2017-09-25,219.22662353515625,-0.0020468712548456372
2017-09-26,219.35873413085935,0.0006024396272677242
2017-09-27,220.21304321289065,0.003887010957934585
2017-09-28,220.47726440429688,0.0011991242761618998
2017-09-29,221.2522735595703,0.003508979517491969
2017-10-02,222.2121734619141,0.0043291019513470395
2017-10-03,222.6877593994141,0.002137946461769922
2017-10-04,222.9519500732422,0.001185669495615338
2017-10-05,224.27296447753903,0.005907623673308369
2017-10-06,224.01754760742188,-0.0011395150727921675
2017-10-09,223.64764404296875,-0.0016525906214642713
2017-10-10,224.23776245117188,0.0026351327421022556
2017-10-11,224.5899810791016,0.0015695050286436056
2017-10-12,224.25531005859372,-0.001491253619619104
2017-10-13,224.52833557128903,0.0012167357212645009
2017-10-16,224.8277587890625,0.001332676983117433
2017-10-17,224.9862518310547,0.0007047048104738081
2017-10-18,225.2064514160156,0.0009782459863653642
2017-10-19,225.26808166503903,0.0002736236785083341
2017-10-20,226.4305877685547,0.005147275158612928
2017-10-23,225.54991149902344,-0.003896970712151711
2017-10-24,225.94622802734372,0.00175557040431936
2017-10-25,224.8277587890625,-0.004962449326128013
2017-10-26,225.11839294433597,0.0012918621242739925
2017-10-27,226.9590301513672,0.008143062599271809
2017-10-30,226.11355590820312,-0.00373218442508477
2017-10-31,226.4657745361328,0.0015564948522646808
2017-11-01,226.7652740478516,0.0013216197621439137
2017-11-02,226.85333251953125,0.00038824894530732173
2017-11-03,227.61068725585935,0.0033329610462892916
2017-11-06,227.96295166015625,0.0015464655739962348
2017-11-07,227.80442810058597,-0.0006956336631464721
2017-11-08,228.19192504882807,0.0016995620199147538
2017-11-09,227.36412048339844,-0.003634264036999398
2017-11-10,227.29367065429688,-0.0003099026610281744
2017-11-13,227.5050048828125,0.0009293529427137277
2017-11-14,226.97662353515625,-0.002325205476651982
2017-11-15,225.8405303955078,-0.005017899669317027
2017-11-16,227.76040649414065,0.008465095227968194
2017-11-17,227.09109497070312,-0.0029429913031773216
2017-11-20,227.4785919189453,0.0017048960952680155
2017-11-21,228.96694946289065,0.006521535140753517
2017-11-22,228.76438903808597,-0.0008850625726907831
2017-11-24,229.29275512695312,0.002306988680066462
2017-11-27,229.17832946777344,-0.0004991619554665141
2017-11-28,231.50331115722656,0.01009374467831268
2017-11-29,231.3623046875,-0.0006092760804072137
2017-11-30,233.38792419433597,0.008717079445027672
2017-12-01,232.90354919433597,-0.0020775639352974737
2017-12-04,232.6217803955078,-0.0012105413618859757
2017-12-05,231.7850646972656,-0.003603377566169417
2017-12-06,231.8291015625,0.00018997204387477228
2017-12-07,232.56005859375,0.003148039177580384
2017-12-08,233.8282165527344,0.005438220263942894
2017-12-11,234.5328063964844,0.0030087489810414854
2017-12-12,234.9467315673828,0.0017633368216515702
2017-12-13,234.9203186035156,-0.00011242739360178692
2017-12-14,233.9604034423828,-0.004094501893876396
2017-12-15,235.9086456298828,0.008292750315594403
2017-12-18,237.4046630859375,0.006321489002711404
2017-12-19,236.492919921875,-0.0038478537206831065
2017-12-20,236.3689117431641,-0.0005245007029522474
2017-12-21,236.855712890625,0.002057379493085424
2017-12-22,236.79376220703125,-0.0002615887368363832
2017-12-26,236.51058959960935,-0.0011965773825157355
2017-12-27,236.6256103515625,0.0004862056812853039
2017-12-28,237.1125030517578,0.0020555359928020934
2017-12-29,236.21847534179688,-0.0037776051597775886
2018-01-02,237.9091644287109,0.007131818992162846
2018-01-03,239.4139709472656,0.0063052108410811495
2018-01-04,240.42308044433597,0.004206056959611099
2018-01-05,242.02528381347656,0.006641992710841535
2018-01-08,242.46783447265625,0.00182686096275907
2018-01-09,243.01666259765625,0.0022609511204092036
2018-01-10,242.6448211669922,-0.0015312785376347237
2018-01-11,244.41519165039065,0.0072696515151711525
2018-01-12,246.0085601806641,0.006497948481348361
2018-01-16,245.1675720214844,-0.0034243886290862263
2018-01-17,247.5045166015625,0.009486886557205285
2018-01-18,247.0885467529297,-0.0016820694729879752
2018-01-19,248.21261596679688,0.00453894005631444
2018-01-22,250.23081970214844,0.0080980693903628
2018-01-23,250.76194763183597,0.0021203025803977356
2018-01-24,250.66455078125,-0.00038847907766781587
2018-01-25,250.7707061767578,0.0004234061950000197
2018-01-26,253.67416381835935,0.011511623479483292
2018-01-29,251.9922637939453,-0.0066522360785239
2018-01-30,249.40760803222656,-0.010309849687432591
2018-01-31,249.5315093994141,0.0004966592732684766
2018-02-01,249.2483062744141,-0.0011355838650011741
2018-02-02,243.8221740722656,-0.022010448723267795
2018-02-05,233.62486267089844,-0.042722486850348684
2018-02-06,238.2278594970703,0.019510930551049237
2018-02-07,236.9355010986328,-0.005439651674892265
2018-02-08,228.0482635498047,-0.03823066804428895
2018-02-09,231.47390747070312,0.014909867675350573
2018-02-12,234.87294006347656,0.01457753087850103
2018-02-13,235.4571990966797,0.0024844647837273834
2018-02-14,238.63491821289065,0.013405693069878865
2018-02-15,241.68002319335935,0.012679787849277445
2018-02-16,241.7507781982422,0.00029272030323413903
2018-02-20,240.2372131347656,-0.006280530079221031
2018-02-21,239.04220581054688,-0.004986693579342807
2018-02-22,239.35194396972656,0.0012949079858202634
2018-02-23,243.1670837402344,0.01581375679287149
2018-02-26,245.9907989501953,0.011545338122383208
2018-02-27,242.9192352294922,-0.012565109807158727
2018-02-28,240.45835876464844,-0.010182092659372907
2018-03-01,236.96202087402344,-0.014647051307734915
2018-03-02,238.1835479736328,0.005141707598000559
2018-03-05,240.9365234375,0.011491924156625062
2018-03-06,241.54722595214844,0.002531495999855332
2018-03-07,241.458740234375,-0.0003663959659213443
2018-03-08,242.6271209716797,0.004827172614189458
2018-03-09,246.84945678710935,0.017252880903727837
2018-03-12,246.5395965576172,-0.0012560484191101338
2018-03-13,244.9462738037109,-0.0064837198045543274
2018-03-14,243.6894073486328,-0.005144402160782838
2018-03-15,243.42385864257807,-0.0010902956289649515
